t,demand
4145,3.96
4146,9.76
4147,10.75
4148,4.5
4149,4.48
4150,4.27
4151,3.29
4152,3.26
4153,3.31
4154,3.26
4155,3.29
4156,3.29
4157,3.39
4158,3.96
4159,3.85
4160,6.74
4161,6.41
4162,3.49
4163,3.66
4164,6.74
4165,10.23
4166,3.41
4167,3.47
4168,3.47
4169,4.09
4170,10.42
4171,10.8
4172,4.41
4173,4.38
4174,4.28
4175,3.27
4176,3.25
4177,3.3
4178,3.33
4179,3.12
4180,3.38
4181,3.3
4182,3.84
4183,3.82
4184,6.66
4185,6.43
4186,3.58
4187,3.58
4188,6.54
4189,10.33
4190,3.35
4191,3.47
4192,3.45
4193,4.09
4194,10
4195,11.21
4196,4.51
4197,4.33
4198,4.27
4199,3.29
4200,3.31
4201,3.33
4202,3.41
4203,3.29
4204,3.22
4205,3.36
4206,3.93
4207,3.86
4208,6.63
4209,6.45
4210,3.84
4211,3.62
4212,6.6
4213,10.14
4214,3.25
4215,3.4
4216,3.41
4217,3.98
4218,10.15
4219,11
4220,4.51
4221,4.43
4222,4.47
4223,3.32
4224,3.21
4225,3.32
4226,3.21
4227,3.26
4228,3.32
4229,3.28
4230,3.89
4231,3.81
4232,6.6
4233,6.4
4234,3.57
4235,3.59
4236,6.58
4237,10.47
4238,3.33
4239,3.44
4240,3.39
4241,4.03
4242,10.12
4243,11.28
4244,4.39
4245,4.41
4246,4.26
4247,3.21
4248,3.31
4249,3.39
4250,3.29
4251,3.18
4252,3.28
4253,3.34
4254,3.94
4255,3.87
4256,6.57
4257,6.41
4258,3.71
4259,3.65
4260,6.57
4261,10.32
4262,3.29
4263,3.37
4264,3.48
4265,4.05
4266,9.9
4267,10.87
4268,4.45
4269,4.46
4270,4.23
4271,3.32
4272,3.21
4273,3.36
4274,3.41
4275,3.33
4276,3.19
4277,3.31
4278,3.87
4279,3.77
4280,6.6
4281,6.54
4282,3.59
4283,3.62
4284,6.33
4285,10.49
4286,3.25
4287,3.47
4288,3.38
4289,3.91
4290,9.91
4291,10.97
4292,4.39
4293,4.36
4294,4.29
4295,3.26
4296,3.43
4297,3.33
4298,3.3
4299,3.27
4300,3.33
4301,3.23
4302,3.82
4303,3.8
4304,6.39
4305,6.5
4306,3.8
4307,3.61
4308,6.61
4309,10.42
4310,3.23
4311,3.49
4312,3.4
4313,4.11
4314,10.03
4315,11.33
4316,4.35
4317,4.47
4318,4.22
4319,3.3
4320,3.27
4321,3.33
4322,3.29
4323,3.26
4324,3.35
4325,3.24
4326,3.84
4327,3.93
4328,6.6
4329,6.54
4330,3.53
4331,3.62
4332,6.73
4333,10.51
4334,3.32
4335,3.44
4336,3.42
4337,3.99
4338,10.41
4339,11.14
4340,4.47
4341,4.45
4342,4.2
4343,3.34
4344,3.28
4345,3.25
4346,3.28
4347,3.26
4348,3.26
4349,3.23
4350,3.89
4351,3.77
4352,6.61
4353,6.43
4354,3.51
4355,3.67
4356,6.61
4357,10.28
4358,3.17
4359,3.37
4360,3.46
4361,4.18
4362,10.1
4363,10.96
4364,4.34
4365,4.5
4366,4.19
4367,3.26
4368,3.25
4369,3.24
4370,3.28
4371,3.46
4372,3.18
4373,3.18
4374,3.86
4375,3.84
4376,6.79
4377,6.41
4378,3.62
4379,3.6
4380,6.47
4381,10.46
4382,3.27
4383,3.49
4384,3.37
4385,4.11
4386,9.72
4387,10.85
4388,4.37
4389,4.38
4390,4.18
4391,3.21
4392,3.29
4393,3.27
4394,3.34
4395,3.26
4396,3.32
4397,3.24
4398,3.95
4399,3.93
4400,6.51
4401,6.54
4402,3.49
4403,3.66
4404,6.66
4405,10.28
4406,3.29
4407,3.54
4408,3.37
4409,4.12
4410,9.94
4411,11.1
4412,4.3
4413,4.5
4414,4.28
4415,3.31
4416,3.23
4417,3.21
4418,3.23
4419,3.24
4420,3.41
4421,3.29
4422,3.91
4423,3.99
4424,6.52
4425,6.5
4426,3.47
4427,3.47
4428,6.81
4429,10.43
4430,3.28
4431,3.29
4432,3.49
4433,4.09
4434,10.26
4435,11.04
4436,4.35
4437,4.41
4438,4.27
4439,3.34
4440,3.34
4441,3.29
4442,3.3
4443,3.22
4444,3.31
4445,3.22
4446,3.94
4447,3.89
4448,6.53
4449,6.4
4450,3.51
4451,3.67
4452,6.66
4453,10.06
4454,3.29
4455,3.34
4456,3.56
4457,3.98
4458,9.81
4459,11.12
4460,4.52
4461,4.32
4462,4.23
4463,3.27
4464,3.27
4465,3.28
4466,3.32
4467,3.28
4468,3.27
4469,3.24
4470,3.9
4471,3.87
4472,6.57
4473,6.51
4474,3.62
4475,3.52
4476,6.7
4477,10.24
4478,3.27
4479,3.47
4480,3.27
4481,4.03
4482,9.94
4483,10.79
4484,4.47
4485,4.54
4486,4.33
4487,3.3
4488,3.19
4489,3.27
4490,3.21
4491,3.29
4492,3.27
4493,3.26
4494,3.95
4495,3.89
4496,6.69
4497,6.36
4498,3.79
4499,3.6
4500,6.61
4501,10.26
4502,3.27
4503,3.48
4504,3.44
4505,4.1
4506,10.12
4507,11.05
4508,4.35
4509,4.51
4510,4.25
4511,3.19
4512,3.29
4513,3.39
4514,3.26
4515,3.38
4516,3.23
4517,3.29
4518,3.94
4519,3.94
4520,6.51
4521,6.4
4522,3.58
4523,3.6
4524,6.63
4525,10.26
4526,3.36
4527,3.52
4528,3.39
4529,3.99
4530,9.82
4531,11.12
4532,4.35
4533,4.54
4534,4.24
4535,3.28
4536,3.26
4537,3.31
4538,3.17
4539,3.25
4540,3.29
4541,3.27
4542,3.92
4543,3.87
4544,6.5
4545,6.24
4546,3.62
4547,3.63
4548,6.58
4549,10.33
4550,3.26
4551,3.49
4552,3.38
4553,4.04
4554,10.31
4555,10.85
4556,4.46
4557,4.46
4558,4.18
4559,3.29
4560,3.32
4561,3.3
4562,3.26
4563,3.18
4564,3.3
4565,3.22
4566,3.84
4567,3.87
4568,6.54
4569,6.38
4570,3.64
4571,3.59
4572,6.72
4573,10.4
4574,3.31
4575,3.45
4576,3.38
4577,4.04
4578,10.22
4579,11.17
4580,4.43
4581,4.25
4582,4.32
4583,3.4
4584,3.23
4585,3.23
4586,3.28
4587,3.28
4588,3.28
4589,3.28
4590,3.98
4591,3.81
4592,6.59
4593,6.4
4594,3.63
4595,3.59
4596,6.81
4597,10.28
4598,3.22
4599,3.37
4600,3.45
4601,4.05
4602,10.04
4603,11.33
4604,4.63
4605,4.47
4606,4.24
4607,3.27
4608,3.33
4609,3.45
4610,3.15
4611,3.25
4612,3.35
4613,3.28
4614,3.95
4615,3.96
4616,6.48
4617,6.33
4618,3.54
4619,3.64
4620,6.55
4621,10.27
4622,3.31
4623,3.43
4624,3.27
4625,4.1
4626,9.8
4627,11.17
4628,4.48
4629,4.41
4630,4.29
4631,3.29
4632,3.28
4633,3.27
4634,3.29
4635,3.36
4636,3.32
4637,3.3
4638,3.87
4639,3.9
4640,6.64
4641,6.33
4642,3.59
4643,3.69
4644,6.6
4645,10.55
4646,3.28
4647,3.46
4648,3.39
4649,4.04
4650,10.17
4651,11.11
4652,4.4
4653,4.48
4654,4.34
4655,3.24
4656,3.35
4657,3.14
4658,3.23
4659,3.24
4660,3.24
4661,3.26
4662,3.92
4663,4.01
4664,6.64
4665,6.38
4666,3.54
4667,3.58
4668,6.49
4669,10.15
4670,3.25
4671,3.39
4672,3.42
4673,3.98
4674,10.01
4675,10.83
4676,4.39
4677,4.53
4678,4.3
4679,3.24
4680,3.26
4681,3.23
4682,3.29
4683,3.39
4684,3.21
4685,3.33
4686,3.88
4687,3.87
4688,6.55
4689,6.43
4690,3.61
4691,3.62
4692,6.5
4693,10.42
4694,3.32
4695,3.45
4696,3.39
4697,3.96
4698,10
4699,10.94
4700,4.41
4701,4.44
4702,4.29
4703,3.3
4704,3.32
4705,3.24
4706,3.31
4707,3.33
4708,3.29
4709,3.28
4710,3.87
4711,3.92
4712,6.53
4713,6.36
4714,3.76
4715,3.54
4716,6.74
4717,10.34
4718,3.22
4719,3.38
4720,3.45
4721,4.15
4722,10.42
4723,11.01
4724,4.3
4725,4.46
4726,4.36
4727,3.3
4728,3.33
4729,3.24
4730,3.28
4731,3.27
4732,3.38
4733,3.33
4734,3.82
4735,3.83
4736,6.46
4737,6.42
4738,3.7
4739,3.65
4740,6.61
4741,10.16
4742,3.29
4743,3.49
4744,3.41
4745,4.04
4746,10.09
4747,11.19
4748,4.4
4749,4.48
4750,4.28
4751,3.29
4752,3.29
4753,3.31
4754,3.33
4755,3.25
4756,3.24
4757,3.26
4758,3.86
4759,3.79
4760,6.54
4761,6.52
4762,3.7
4763,3.58
4764,6.44
4765,10.25
4766,3.29
4767,3.49
4768,3.43
4769,4.02
4770,10.03
4771,10.91
4772,4.49
4773,4.44
4774,4.31
4775,3.27
4776,3.23
4777,3.29
4778,3.21
4779,3.34
4780,3.35
4781,3.19
4782,3.85
4783,3.88
4784,6.6
4785,6.4
4786,3.52
4787,3.67
4788,6.74
4789,10.44
4790,3.29
4791,3.5
4792,3.43
4793,4.11
4794,9.68
4795,10.68
4796,4.38
4797,4.4
4798,4.29
4799,3.24
4800,3.27
4801,3.29
4802,3.22
4803,3.28
4804,3.29
4805,3.26
4806,3.91
4807,3.91
4808,6.48
4809,6.27
4810,3.57
4811,3.64
4812,6.64
4813,10.32
4814,3.19
4815,3.42
4816,3.46
4817,4.1
4818,9.96
4819,10.88
4820,4.5
4821,4.45
4822,4.27
4823,3.22
4824,3.31
4825,3.22
4826,3.34
4827,3.26
4828,3.33
4829,3.19
4830,3.76
4831,3.94
4832,6.64
4833,6.41
4834,3.6
4835,3.55
4836,6.63
4837,10.33
4838,3.25
4839,3.43
4840,3.46
4841,3.97
4842,9.69
4843,10.84
4844,4.53
4845,4.41
4846,4.32
4847,3.18
4848,3.33
4849,3.3
4850,3.27
4851,3.2
4852,3.25
4853,3.26
4854,3.86
4855,3.86
4856,6.38
4857,6.49
4858,3.67
4859,3.59
4860,6.7
4861,10.47
4862,3.26
4863,3.34
4864,3.38
4865,4.09
4866,9.64
4867,11.38
4868,4.35
4869,4.31
4870,4.34
4871,3.16
4872,3.27
4873,3.26
4874,3.27
4875,3.25
4876,3.23
4877,3.25
4878,3.86
4879,3.86
4880,6.64
4881,6.31
4882,3.57
4883,3.71
4884,6.78
4885,10.15
4886,3.3
4887,3.42
4888,3.36
4889,4.09
4890,9.84
4891,10.76
4892,4.43
4893,4.4
4894,4.35
4895,3.3
4896,3.19
4897,3.35
4898,3.25
4899,3.19
4900,3.35
4901,3.26
4902,3.93
4903,3.89
4904,6.67
4905,6.34
4906,3.66
4907,3.62
4908,6.62
4909,10.45
4910,3.31
4911,3.41
4912,3.52
4913,4.12
4914,10.06
4915,10.89
4916,4.54
4917,4.44
4918,4.18
4919,3.26
4920,3.24
4921,3.22
4922,3.28
4923,3.34
4924,3.3
4925,3.34
4926,3.95
4927,3.93
4928,6.46
4929,6.23
4930,3.61
4931,3.56
4932,6.57
4933,10.37
4934,3.21
4935,3.41
4936,3.32
4937,3.94
4938,10.1
4939,11.11
4940,4.4
4941,4.42
4942,4.25
4943,3.28
4944,3.3
4945,3.21
4946,3.14
4947,3.25
4948,3.2
4949,3.26
4950,3.91
4951,3.87
4952,6.5
4953,6.46
4954,3.57
4955,3.53
4956,6.5
4957,10.27
4958,3.21
4959,3.39
4960,3.44
4961,3.98
4962,9.96
4963,11.04
4964,4.42
4965,4.54
4966,4.14
4967,3.36
4968,3.21
4969,3.28
4970,3.34
4971,3.31
4972,3.31
4973,3.36
4974,3.9
4975,3.9
4976,6.53
4977,6.37
4978,3.54
4979,3.58
4980,6.66
4981,10.29
4982,3.4
4983,3.46
4984,3.47
4985,4.11
4986,10.17
4987,10.97
4988,4.47
4989,4.5
4990,4.24
4991,3.26
4992,3.27
4993,3.33
4994,3.24
4995,3.27
4996,3.29
4997,3.28
4998,3.93
4999,3.91
5000,6.41
5001,6.49
5002,3.66
5003,3.55
5004,6.71
5005,10.52
5006,3.26
5007,3.43
5008,3.42
5009,3.94
5010,10.18
5011,11.38
5012,4.37
5013,4.39
5014,4.34
5015,3.33
5016,3.31
5017,3.23
5018,3.37
5019,3.46
5020,3.32
5021,3.25
5022,3.87
5023,3.87
5024,6.52
5025,6.51
5026,3.57
5027,3.71
5028,6.65
5029,10.32
5030,3.26
5031,3.52
5032,3.43
5033,4.08
5034,10.52
5035,11.08
5036,4.46
5037,4.49
5038,4.31
5039,3.24
5040,3.27
5041,3.29
5042,3.28
5043,3.3
5044,3.35
5045,3.33
5046,3.97
5047,3.87
5048,6.64
5049,6.57
5050,3.59
5051,3.59
5052,6.67
5053,10.28
5054,3.24
5055,3.45
5056,3.42
5057,4.08
5058,9.5
5059,11.23
5060,4.43
5061,4.37
5062,4.24
5063,3.28
5064,3.26
5065,3.22
5066,3.32
5067,3.28
5068,3.33
5069,3.28
5070,3.97
5071,3.94
5072,6.62
5073,6.44
5074,3.51
5075,3.59
5076,6.58
5077,10.39
5078,3.19
5079,3.39
5080,3.37
5081,4.02
5082,10.05
5083,11.07
5084,4.48
5085,4.58
5086,4.25
5087,3.35
5088,3.28
5089,3.35
5090,3.3
5091,3.22
5092,3.28
5093,3.26
5094,3.99
5095,3.8
5096,6.5
5097,6.53
5098,3.74
5099,3.62
5100,6.53
5101,10.35
5102,3.29
5103,3.36
5104,3.37
5105,4.14
5106,9.85
5107,11.25
5108,4.34
5109,4.52
5110,4.33
5111,3.28
5112,3.36
5113,3.3
5114,3.3
5115,3.35
5116,3.3
5117,3.24
5118,3.9
5119,3.94
5120,6.59
5121,6.34
5122,3.56
5123,3.7
5124,6.66
5125,10.19
5126,3.25
5127,3.42
5128,3.34
5129,4.06
5130,10.09
5131,11.15
5132,4.34
5133,4.45
5134,4.24
5135,3.3
5136,3.33
5137,3.35
5138,3.28
5139,3.26
5140,3.29
5141,3.21
5142,3.92
5143,3.91
5144,6.56
5145,6.35
5146,3.63
5147,3.59
5148,6.61
5149,10.4
5150,3.2
5151,3.47
5152,3.44
5153,4.1
5154,9.94
5155,11.37
5156,4.45
5157,4.35
5158,4.25
5159,3.33
5160,3.24
5161,3.28
5162,3.14
5163,3.32
5164,3.22
5165,3.26
5166,3.89
5167,3.84
5168,6.51
5169,6.36
5170,3.68
5171,3.54
5172,6.43
5173,10.66
5174,3.37
5175,3.42
5176,3.49
5177,4.06
5178,10.17
5179,11.11
5180,4.45
5181,4.55
5182,4.19
5183,3.25
5184,3.29
5185,3.28
5186,3.35
5187,3.33
5188,3.29
5189,3.21
5190,3.96
5191,3.92
5192,6.51
5193,6.46
5194,3.68
5195,3.6
5196,6.61
5197,10.19
5198,3.24
5199,3.61
5200,3.38
5201,4.09
5202,10.26
5203,11.01
5204,4.46
5205,4.43
5206,4.23
5207,3.27
5208,3.26
5209,3.21
5210,3.31
5211,3.25
5212,3.35
5213,3.35
5214,3.89
5215,3.8
5216,6.69
5217,6.45
5218,3.6
5219,3.64
5220,6.65
5221,10.52
5222,3.26
5223,3.38
5224,3.49
5225,3.92
5226,10.26
5227,11.12
5228,4.4
5229,4.51
5230,4.31
5231,3.28
5232,3.39
5233,3.33
5234,3.33
5235,3.26
5236,3.24
5237,3.23
5238,3.79
5239,3.88
5240,6.62
5241,6.48
5242,3.6
5243,3.49
5244,6.48
5245,9.89
5246,3.29
5247,3.42
5248,3.33
5249,4.05
5250,10.39
5251,10.74
5252,4.45
5253,4.49
5254,4.29
5255,3.28
5256,3.28
5257,3.26
5258,3.31
5259,3.24
5260,3.24
5261,3.27
5262,3.76
5263,3.88
5264,6.53
5265,6.41
5266,3.68
5267,3.58
5268,6.53
5269,10.35
5270,3.26
5271,3.37
5272,3.55
5273,3.93
5274,10.12
5275,11.28
5276,4.6
5277,4.43
5278,4.4
5279,3.32
5280,3.24
5281,3.28
5282,3.27
5283,3.26
5284,3.28
5285,3.23
5286,3.95
5287,3.94
5288,6.46
5289,6.26
5290,3.74
5291,3.53
5292,6.64
5293,10.33
5294,3.35
5295,3.6
5296,3.47
5297,3.99
5298,9.86
5299,10.79
5300,4.43
5301,4.34
5302,4.24
5303,3.35
5304,3.28
5305,3.25
5306,3.2
5307,3.3
5308,3.26
5309,3.2
5310,3.87
5311,3.88
5312,6.64
5313,6.34
5314,3.61
5315,3.6
5316,6.6
5317,10.4
5318,3.18
5319,3.49
5320,3.45
5321,3.94
5322,10.11
5323,10.74
5324,4.43
5325,4.48
5326,4.2
5327,3.27
5328,3.33
5329,3.34
5330,3.36
5331,3.35
5332,3.27
5333,3.26
5334,3.81
5335,4
5336,6.67
5337,6.32
5338,3.54
5339,3.59
5340,6.61
5341,10.34
5342,3.23
5343,3.37
5344,3.36
5345,4.05
5346,10.07
5347,11.08
5348,4.41
5349,4.5
5350,4.29
5351,3.24
5352,3.35
5353,3.31
5354,3.12
5355,3.29
5356,3.26
5357,3.28
5358,3.76
5359,3.87
5360,6.55
5361,6.19
5362,3.5
5363,3.59
5364,6.68
5365,10.29
5366,3.27
5367,3.39
5368,3.57
5369,4.12
5370,10
5371,10.96
5372,4.43
5373,4.27
5374,4.32
5375,3.3
5376,3.22
5377,3.27
5378,3.25
5379,3.25
5380,3.27
5381,3.28
5382,3.82
5383,3.86
5384,6.48
5385,6.49
5386,3.41
5387,3.62
5388,6.64
5389,10.15
5390,3.35
5391,3.45
5392,3.53
5393,4.19
5394,9.76
5395,11.04
5396,4.51
5397,4.41
5398,4.18
5399,3.17
5400,3.34
5401,3.37
5402,3.31
5403,3.38
5404,3.27
5405,3.28
5406,3.86
5407,3.83
5408,6.5
5409,6.43
5410,3.65
5411,3.69
5412,6.67
5413,10.43
5414,3.3
5415,3.47
5416,3.46
5417,4.07
5418,9.69
5419,11.04
5420,4.32
5421,4.47
5422,4.23
5423,3.27
5424,3.28
5425,3.42
5426,3.27
5427,3.4
5428,3.28
5429,3.31
5430,3.91
5431,3.73
5432,6.56
5433,6.41
5434,3.67
5435,3.59
5436,6.54
5437,10.48
5438,3.33
5439,3.54
5440,3.52
5441,4.01
5442,10.35
5443,11.24
5444,4.36
5445,4.41
5446,4.3
5447,3.27
5448,3.32
5449,3.26
5450,3.21
5451,3.33
5452,3.37
5453,3.26
5454,3.87
5455,3.93
5456,6.61
5457,6.37
5458,3.55
5459,3.6
5460,6.46
5461,10.18
5462,3.32
5463,3.47
5464,3.5
5465,4.07
5466,9.79
5467,10.85
5468,4.47
5469,4.48
5470,4.21
5471,3.27
5472,3.3
5473,3.3
5474,3.31
5475,3.22
5476,3.29
5477,3.33
5478,3.95
5479,3.92
5480,6.67
5481,6.46
5482,3.69
5483,3.66
5484,6.59
5485,10.31
5486,3.29
5487,3.36
5488,3.39
5489,4.03
5490,9.65
5491,11.17
5492,4.43
5493,4.47
5494,4.34
5495,3.21
5496,3.25
5497,3.32
5498,3.23
5499,3.23
5500,3.15
5501,3.27
5502,3.94
5503,3.93
5504,6.65
5505,6.43
5506,3.52
5507,3.61
5508,6.56
5509,10.05
5510,3.26
5511,3.33
5512,3.4
5513,3.99
5514,9.67
5515,10.99
5516,4.46
5517,4.46
5518,4.27
5519,3.22
5520,3.27
5521,3.33
5522,3.29
5523,3.4
5524,3.23
5525,3.28
5526,3.91
5527,3.88
5528,6.54
5529,6.36
5530,3.68
5531,3.53
5532,6.73
5533,10.95
5534,3.31
5535,3.32
5536,3.47
5537,4.01
5538,9.82
5539,11.17
5540,4.44
5541,4.28
5542,4.36
5543,3.22
5544,3.33
5545,3.43
5546,3.26
5547,3.27
5548,3.27
5549,3.26
5550,3.94
5551,3.88
5552,6.56
5553,6.4
5554,3.71
5555,3.64
5556,6.51
5557,9.81
5558,3.28
5559,3.36
5560,3.39
5561,4.06
5562,10.04
5563,11.42
5564,4.34
5565,4.48
5566,4.3
5567,3.32
5568,3.32
5569,3.25
5570,3.34
5571,3.35
5572,3.26
5573,3.22
5574,3.94
5575,3.88
5576,6.67
5577,6.56
5578,3.57
5579,3.56
5580,6.59
5581,10.43
5582,3.29
5583,3.35
5584,3.36
5585,4.03
5586,9.65
5587,11.11
5588,4.31
5589,4.55
5590,4.23
5591,3.39
5592,3.19
5593,3.35
5594,3.24
5595,3.23
5596,3.24
5597,3.33
5598,3.85
5599,3.81
5600,6.51
5601,6.42
5602,3.53
5603,3.55
5604,6.77
5605,10.3
5606,3.26
5607,3.48
5608,3.37
5609,4.07
5610,10.21
5611,10.82
5612,4.49
5613,4.47
5614,4.35
5615,3.22
5616,3.31
5617,3.27
5618,3.35
5619,3.17
5620,3.46
5621,3.36
5622,3.83
5623,3.95
5624,6.59
5625,6.28
5626,3.49
5627,3.65
5628,6.58
5629,10.26
5630,3.23
5631,3.45
5632,3.35
5633,4.08
5634,10.05
5635,11.26
5636,4.43
5637,4.42
5638,4.28
5639,3.23
5640,3.28
5641,3.25
5642,3.23
5643,3.16
5644,3.32
5645,3.31
5646,3.94
5647,3.84
5648,6.67
5649,6.37
5650,3.65
5651,3.65
5652,6.55
5653,10.22
5654,3.24
5655,3.52
5656,3.45
5657,3.99
5658,9.79
5659,10.73
5660,4.39
5661,4.33
5662,4.18
5663,3.32
5664,3.26
5665,3.28
5666,3.27
5667,3.42
5668,3.3
5669,3.32
5670,3.88
5671,3.95
5672,6.55
5673,6.52
5674,3.68
5675,3.71
5676,6.73
5677,10.26
5678,3.26
5679,3.43
5680,3.51
5681,4.06
5682,10.18
5683,10.8
5684,4.5
5685,4.43
5686,4.3
5687,3.24
5688,3.31
5689,3.19
5690,3.37
5691,3.34
5692,3.27
5693,3.25
5694,3.93
5695,3.85
5696,6.63
5697,6.35
5698,3.7
5699,3.59
5700,6.59
5701,10.06
5702,3.38
5703,3.51
5704,3.56
5705,4.07
5706,10.3
5707,10.87
5708,4.44
5709,4.54
5710,4.25
5711,3.28
5712,3.37
5713,3.29
5714,3.38
5715,3.29
5716,3.34
5717,3.14
5718,3.83
5719,3.84
5720,6.61
5721,6.3
5722,3.68
5723,3.61
5724,6.56
5725,10.43
5726,3.23
5727,3.49
5728,3.37
5729,4.11
5730,9.96
5731,11
5732,4.53
5733,4.54
5734,4.3
5735,3.18
5736,3.39
5737,3.38
5738,3.37
5739,3.26
5740,3.38
5741,3.23
5742,3.99
5743,3.97
5744,6.63
5745,6.37
5746,3.63
5747,3.58
5748,6.56
5749,10.57
5750,3.37
5751,3.31
5752,3.45
5753,3.96
5754,10.12
5755,11.29
5756,4.54
5757,4.46
5758,4.22
5759,3.25
5760,3.24
5761,3.28
5762,3.3
5763,3.29
5764,3.35
5765,3.36
5766,3.92
5767,3.8
5768,6.68
5769,6.34
5770,3.55
5771,3.69
5772,6.6
5773,10.3
5774,3.28
5775,3.49
5776,3.42
5777,4
5778,9.77
5779,10.61
5780,4.42
5781,4.49
5782,4.28
5783,3.17
5784,3.24
5785,3.29
5786,3.19
5787,3.31
5788,3.22
5789,3.24
5790,3.89
5791,3.82
5792,6.47
5793,6.31
5794,3.68
5795,3.65
5796,6.67
5797,10.36
5798,3.32
5799,3.5
5800,3.49
5801,4.12
5802,9.92
5803,11.28
5804,4.4
5805,4.23
5806,4.23
5807,3.29
5808,3.3
5809,3.3
5810,3.27
5811,3.25
5812,3.34
5813,3.16
5814,3.94
5815,3.85
5816,6.71
5817,6.44
5818,3.46
5819,3.5
5820,6.56
5821,10.2
5822,3.3
5823,3.52
5824,3.42
5825,4.02
5826,10.04
5827,11.12
5828,4.4
5829,4.43
5830,4.24
5831,3.21
5832,3.33
5833,3.28
5834,3.21
5835,3.27
5836,3.19
5837,3.24
5838,3.85
5839,3.94
5840,6.58
5841,6.49
5842,3.52
5843,3.67
5844,6.51
5845,10.13
5846,3.27
5847,3.41
5848,3.41
5849,4.1
5850,9.79
5851,10.98
5852,4.46
5853,4.4
5854,4.22
5855,3.25
5856,3.25
5857,3.17
5858,3.33
5859,3.26
5860,3.32
5861,3.15
5862,3.89
5863,3.79
5864,6.49
5865,6.45
5866,3.56
5867,3.61
5868,6.36
5869,10.89
5870,3.41
5871,3.44
5872,3.41
5873,4.09
5874,10.25
5875,11.37
5876,4.53
5877,4.53
5878,4.31
5879,3.34
5880,3.24
5881,3.31
5882,3.3
5883,3.38
5884,3.19
5885,3.37
5886,3.91
5887,3.88
5888,6.41
5889,6.4
5890,3.67
5891,3.64
5892,6.56
5893,10.22
5894,3.35
5895,3.42
5896,3.39
5897,4.08
5898,10.22
5899,11.11
5900,4.43
5901,4.45
5902,4.34
5903,3.35
5904,3.34
5905,3.27
5906,3.28
5907,3.19
5908,3.25
5909,3.35
5910,3.93
5911,3.97
5912,6.55
5913,6.53
5914,3.56
5915,3.56
5916,6.56
5917,10.13
5918,3.23
5919,3.43
5920,3.4
5921,4
5922,10.05
5923,10.82
5924,4.4
5925,4.48
5926,4.29
5927,3.31
5928,3.32
5929,3.34
5930,3.31
5931,3.37
5932,3.27
5933,3.28
5934,3.8
5935,3.85
5936,6.62
5937,6.42
5938,3.65
5939,3.65
5940,6.67
5941,10.37
5942,3.21
5943,3.44
5944,3.59
5945,4.01
5946,10.13
5947,10.6
5948,4.43
5949,4.41
5950,4.22
5951,3.29
5952,3.3
5953,3.32
5954,3.36
5955,3.37
5956,3.22
5957,3.27
5958,3.8
5959,3.9
5960,6.51
5961,6.2
5962,3.71
5963,3.73
5964,6.57
5965,10.54
5966,3.24
5967,3.44
5968,3.48
5969,4.01
5970,9.97
5971,10.86
5972,4.44
5973,4.41
5974,4.26
5975,3.31
5976,3.28
5977,3.35
5978,3.24
5979,3.25
5980,3.27
5981,3.33
5982,3.85
5983,3.91
5984,6.6
5985,6.37
5986,3.66
5987,3.76
5988,6.6
5989,10.17
5990,3.24
5991,3.43
5992,3.43
5993,4.09
5994,9.94
5995,11.14
5996,4.43
5997,4.46
5998,4.32
5999,3.27
6000,3.32
6001,3.31
6002,3.3
6003,3.22
6004,3.24
6005,3.27
6006,3.93
6007,3.86
6008,6.53
6009,6.48
6010,3.65
6011,3.61
6012,6.61
6013,10.16
6014,3.3
6015,3.48
6016,3.45
6017,3.96
6018,9.61
6019,10.88
6020,4.51
6021,4.52
6022,4.23
6023,3.17
6024,3.35
6025,3.31
6026,3.22
6027,3.24
6028,3.24
6029,3.2
6030,3.98
6031,3.93
6032,6.67
6033,6.43
6034,3.7
6035,3.54
6036,6.55
6037,10.19
6038,3.32
6039,3.59
6040,3.48
6041,4.12
6042,9.92
6043,10.79
6044,4.49
6045,4.58
6046,4.29
6047,3.3
6048,3.18
6049,3.26
6050,3.15
6051,3.28
6052,3.36
6053,3.15
6054,3.8
6055,3.82
6056,6.61
6057,6.59
6058,3.54
6059,3.59
6060,6.44
6061,10.36
6062,3.28
6063,3.49
6064,3.38
6065,4.03
6066,10.26
6067,11.02
6068,4.54
6069,4.43
6070,4.33
6071,3.22
6072,3.26
6073,3.25
6074,3.3
6075,3.23
6076,3.34
6077,3.31
6078,3.92
6079,3.92
6080,6.48
6081,6.27
6082,3.5
6083,3.56
6084,6.85
6085,10.56
6086,3.31
6087,3.37
6088,3.45
6089,4.06
6090,9.85
6091,11.08
6092,4.44
6093,4.39
6094,4.23
6095,3.26
6096,3.33
6097,3.24
6098,3.15
6099,3.27
6100,3.31
6101,3.21
6102,3.81
6103,3.83
6104,6.31
6105,6.44
6106,3.57
6107,3.59
6108,6.73
6109,10.66
6110,3.29
6111,3.34
6112,3.41
6113,4.02
6114,9.85
6115,10.8
6116,4.44
6117,4.49
6118,4.31
6119,3.31
6120,3.25
6121,3.29
6122,3.33
6123,3.3
6124,3.46
6125,3.33
6126,3.78
6127,3.9
6128,6.55
6129,6.3
6130,3.53
6131,3.64
6132,6.67
6133,10.25
6134,3.27
6135,3.48
6136,3.48
6137,4
6138,9.87
6139,10.98
6140,4.4
6141,4.45
6142,4.37
6143,3.28
6144,3.2
6145,3.23
